,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
2022-06-19 17:00:00,791.932,790.298,784.359,786.342,770.372,717.997,663.981,622.253,600.572,588.597,584.466,598.471,619.471,683.003,748.962,798.264,831.32,853.031,873.679,883.037,901.537,916.735,940.554,975.954
2022-06-19 18:00:00,790.298,784.359,786.342,770.372,717.997,663.981,622.253,600.572,588.597,584.466,598.471,619.471,683.003,748.962,798.264,831.32,853.031,873.679,883.037,901.537,916.735,940.554,975.954,1006.28
2022-06-19 19:00:00,784.359,786.342,770.372,717.997,663.981,622.253,600.572,588.597,584.466,598.471,619.471,683.003,748.962,798.264,831.32,853.031,873.679,883.037,901.537,916.735,940.554,975.954,1006.28,1011.059
2022-06-19 20:00:00,786.342,770.372,717.997,663.981,622.253,600.572,588.597,584.466,598.471,619.471,683.003,748.962,798.264,831.32,853.031,873.679,883.037,901.537,916.735,940.554,975.954,1006.28,1011.059,982.743
2022-06-19 21:00:00,770.372,717.997,663.981,622.253,600.572,588.597,584.466,598.471,619.471,683.003,748.962,798.264,831.32,853.031,873.679,883.037,901.537,916.735,940.554,975.954,1006.28,1011.059,982.743,952.589
2022-06-19 22:00:00,717.997,663.981,622.253,600.572,588.597,584.466,598.471,619.471,683.003,748.962,798.264,831.32,853.031,873.679,883.037,901.537,916.735,940.554,975.954,1006.28,1011.059,982.743,952.589,916.083
2022-06-19 23:00:00,663.981,622.253,600.572,588.597,584.466,598.471,619.471,683.003,748.962,798.264,831.32,853.031,873.679,883.037,901.537,916.735,940.554,975.954,1006.28,1011.059,982.743,952.589,916.083,837.033
2022-06-20 00:00:00,622.253,600.572,588.597,584.466,598.471,619.471,683.003,748.962,798.264,831.32,853.031,873.679,883.037,901.537,916.735,940.554,975.954,1006.28,1011.059,982.743,952.589,916.083,837.033,757.939
2022-06-20 01:00:00,600.572,588.597,584.466,598.471,619.471,683.003,748.962,798.264,831.32,853.031,873.679,883.037,901.537,916.735,940.554,975.954,1006.28,1011.059,982.743,952.589,916.083,837.033,757.939,699.111
2022-06-20 02:00:00,588.597,584.466,598.471,619.471,683.003,748.962,798.264,831.32,853.031,873.679,883.037,901.537,916.735,940.554,975.954,1006.28,1011.059,982.743,952.589,916.083,837.033,757.939,699.111,663.898
2022-06-20 03:00:00,584.466,598.471,619.471,683.003,748.962,798.264,831.32,853.031,873.679,883.037,901.537,916.735,940.554,975.954,1006.28,1011.059,982.743,952.589,916.083,837.033,757.939,699.111,663.898,641.35
2022-06-20 04:00:00,598.471,619.471,683.003,748.962,798.264,831.32,853.031,873.679,883.037,901.537,916.735,940.554,975.954,1006.28,1011.059,982.743,952.589,916.083,837.033,757.939,699.111,663.898,641.35,630.334
2022-06-20 05:00:00,619.471,683.003,748.962,798.264,831.32,853.031,873.679,883.037,901.537,916.735,940.554,975.954,1006.28,1011.059,982.743,952.589,916.083,837.033,757.939,699.111,663.898,641.35,630.334,644.252
2022-06-20 06:00:00,683.003,748.962,798.264,831.32,853.031,873.679,883.037,901.537,916.735,940.554,975.954,1006.28,1011.059,982.743,952.589,916.083,837.033,757.939,699.111,663.898,641.35,630.334,644.252,659.756
2022-06-20 07:00:00,748.962,798.264,831.32,853.031,873.679,883.037,901.537,916.735,940.554,975.954,1006.28,1011.059,982.743,952.589,916.083,837.033,757.939,699.111,663.898,641.35,630.334,644.252,659.756,728.901
2022-06-20 08:00:00,798.264,831.32,853.031,873.679,883.037,901.537,916.735,940.554,975.954,1006.28,1011.059,982.743,952.589,916.083,837.033,757.939,699.111,663.898,641.35,630.334,644.252,659.756,728.901,802.057
2022-06-20 09:00:00,831.32,853.031,873.679,883.037,901.537,916.735,940.554,975.954,1006.28,1011.059,982.743,952.589,916.083,837.033,757.939,699.111,663.898,641.35,630.334,644.252,659.756,728.901,802.057,860.954
2022-06-20 10:00:00,853.031,873.679,883.037,901.537,916.735,940.554,975.954,1006.28,1011.059,982.743,952.589,916.083,837.033,757.939,699.111,663.898,641.35,630.334,644.252,659.756,728.901,802.057,860.954,898.609
2022-06-20 11:00:00,873.679,883.037,901.537,916.735,940.554,975.954,1006.28,1011.059,982.743,952.589,916.083,837.033,757.939,699.111,663.898,641.35,630.334,644.252,659.756,728.901,802.057,860.954,898.609,928.624
2022-06-20 12:00:00,883.037,901.537,916.735,940.554,975.954,1006.28,1011.059,982.743,952.589,916.083,837.033,757.939,699.111,663.898,641.35,630.334,644.252,659.756,728.901,802.057,860.954,898.609,928.624,962.234
2022-06-20 13:00:00,901.537,916.735,940.554,975.954,1006.28,1011.059,982.743,952.589,916.083,837.033,757.939,699.111,663.898,641.35,630.334,644.252,659.756,728.901,802.057,860.954,898.609,928.624,962.234,989.05
2022-06-20 14:00:00,916.735,940.554,975.954,1006.28,1011.059,982.743,952.589,916.083,837.033,757.939,699.111,663.898,641.35,630.334,644.252,659.756,728.901,802.057,860.954,898.609,928.624,962.234,989.05,989.69
2022-06-20 15:00:00,940.554,975.954,1006.28,1011.059,982.743,952.589,916.083,837.033,757.939,699.111,663.898,641.35,630.334,644.252,659.756,728.901,802.057,860.954,898.609,928.624,962.234,989.05,989.69,983.882
2022-06-20 16:00:00,975.954,1006.28,1011.059,982.743,952.589,916.083,837.033,757.939,699.111,663.898,641.35,630.334,644.252,659.756,728.901,802.057,860.954,898.609,928.624,962.234,989.05,989.69,983.882,994.821
2022-06-20 17:00:00,1006.28,1011.059,982.743,952.589,916.083,837.033,757.939,699.111,663.898,641.35,630.334,644.252,659.756,728.901,802.057,860.954,898.609,928.624,962.234,989.05,989.69,983.882,994.821,1013.054
2022-06-20 18:00:00,1011.059,982.743,952.589,916.083,837.033,757.939,699.111,663.898,641.35,630.334,644.252,659.756,728.901,802.057,860.954,898.609,928.624,962.234,989.05,989.69,983.882,994.821,1013.054,1034.469
2022-06-20 19:00:00,982.743,952.589,916.083,837.033,757.939,699.111,663.898,641.35,630.334,644.252,659.756,728.901,802.057,860.954,898.609,928.624,962.234,989.05,989.69,983.882,994.821,1013.054,1034.469,1020.532
